frame,face_r_mean,face_g_mean,face_b_mean,ref_r_mean,ref_g_mean,ref_b_mean
99,136.54622948052497,89.7488078659746,75.91889268683799,195.17144190822947,190.45406338981468,187.24047985809645
100,136.54437270540575,89.72004895134405,75.89680128286281,195.16892125285906,190.44946085982355,187.27197871446577
101,136.52000253196607,89.69932902899102,75.84327130016457,195.1520888764412,190.46101853148485,187.29260140969984
102,136.64191669831624,89.82278347470144,75.92748027176435,195.17210474723427,190.46414601129626,187.24862064136676
103,136.60262902477106,89.77233405072371,75.87690424948306,195.18546422069738,190.46419269009942,187.2912010456052
104,136.75606616871335,89.88604042705828,75.98134784993881,195.17629650375764,190.48307893385615,187.30244130140503
105,136.74490441828078,89.83255264379457,75.9574629699962,195.1915324651076,190.49490734257574,187.32299864631472
106,136.68341984217412,89.75511668143646,75.90855382537875,195.19596695140737,190.48073565793774,187.341996919199
107,136.67867240578977,89.75275351310293,75.87449888171498,195.1957055501097,190.4918918918919,187.31273864538113
108,136.65788918428493,89.50774359623581,75.84759674220365,195.2108948326565,190.57359846893524,187.2884750035009
109,136.66109634130902,89.54414060851585,75.87162932016712,195.2319749801615,190.53352004854597,187.290118097372
110,136.6731231801494,89.63413090264591,75.88409925307,195.2409186388461,190.50229192923493,187.29471129160248
111,136.63659956956576,89.61872810904335,75.89502890661265,195.2268029687719,190.51825607991412,187.27700135368528
112,136.63178883402963,89.61695573279319,75.86873865890198,195.26639592960836,190.58411053540587,187.42000653503243
113,136.61311558425118,89.61366417690003,75.86781027134236,195.27559165383,190.57501750455117,187.37242216309573
114,136.60568848377432,89.61817951639448,75.85633202515086,195.27530224525043,190.56522429164917,187.33540587219343
115,136.86705068152088,89.84561336878086,76.1605899480947,195.28029687718808,190.58104840591886,187.38076833309995
116,136.93302949740473,89.92971684179432,76.23089420601764,195.2862810997526,190.56701675769034,187.40379965457686
117,136.95436131155842,89.96691564333038,76.23165379583914,195.2840871960043,190.54855062316201,187.33961630023805
118,137.0339705447947,90.04734776553994,76.23718192176224,195.27965270970452,190.55827848573963,187.35796106987817
119,137.0236527830527,90.03998396421488,76.19310461239819,195.28624375671006,190.55672874947487,187.3492974840125
120,136.9977845296873,90.01531839473351,76.17751192134025,195.29611165569716,190.57842505718153,187.3751668767213
121,137.0065198126345,90.00116048444951,76.14347807739377,195.29398310227324,190.5780516267563,187.3944732297064
122,136.98603198717137,89.9840908131831,76.12050048529349,195.27180133501378,190.5554217429865,187.41544134808385
123,136.9967928429759,90.03065788918428,76.08733172975482,195.26695607524624,190.5604630537273,187.38854502170565
124,136.9515128497278,89.99291049499936,76.0645018356754,195.28386313774914,190.55086589179854,187.3889838024553
125,136.942250073849,89.98896484787105,76.02840021943706,195.28053960696448,190.5503710964851,187.3958549222798
126,136.80879436215554,89.8111575304891,75.68713339241255,195.04783643747373,190.4739392241983,187.20338888110908
127,136.79218888466895,89.85031860573068,75.69614297168418,195.10175979087896,190.4894926014097,187.22930495262102
128,136.89386842216314,89.95195594379035,75.81957631767735,195.15648601969846,190.4938804089063,187.265621061476
129,136.99713043845213,90.07427100476853,75.89950204667258,195.15069784810717,190.49605564113335,187.27891518461468
130,137.22874203485674,90.25351310292442,76.16004135544584,195.19412780656305,190.52211174905474,187.26621855015637
131,137.25794404354983,90.3069586867536,76.18069797864709,195.18771413900947,190.51806002894085,187.28579564019978
132,137.22044984597207,90.24998945014137,76.13039625269022,195.19989730663306,190.49692386687207,187.27426597582038
133,137.1352913870954,90.16080094526734,76.10096214710723,195.22039863697896,190.5021332213042,187.28757877048034
134,137.0541840739334,90.11372747605182,76.02289319323121,195.20076553237175,190.51505391401764,187.32097278625776
135,136.9941131788834,90.01365151706968,75.98725577077268,195.21229519675114,190.50215189282548,187.29443121878356
136,136.98212853947757,89.94777819977212,75.97084019074144,195.19795546842178,190.52075806376325,187.36861317275824
137,136.90568426383086,89.89192724817488,75.90697134658396,195.24171217849974,190.51249591560472,187.3258460533072
138,136.82493564586235,89.79041650841879,75.85059290205511,195.22606544368202,190.519245670541,187.2910236661532
139,136.80854116554838,89.72713845634469,75.81415369034055,195.23262848340568,190.5099379171918,187.2878681790599
140,136.79934168882136,89.73768831497658,75.81782504114445,195.21090416841713,190.53517247817766,187.29571021799
141,136.81742414651643,89.76965438663122,75.85515044098409,195.21347150259066,190.53060729122905,187.29200392101947
142,136.98373211798963,89.89903785289277,76.02766172933282,195.21629090230127,190.51905895532838,187.32135555244363
143,137.08456766679328,89.99369118453812,76.11366417690003,195.20727255753164,190.53050459786212,187.31375624328993
144,136.92912604971093,89.79866649786892,75.93674304764316,195.15072585538906,190.504112402558,187.26354852261588
145,136.95484660505548,89.81601046545977,75.93659534962231,195.1482425430612,190.50518601503057,187.25501563739905
146,136.93475967422037,89.84086593239651,75.9315947166308,195.16744620267937,190.49203192830137,187.2585165476357
147,137.02228130143055,89.98176984428409,76.02740853272566,195.17086309107034,190.48118377444803,187.25093591000328
148,137.13254842385112,90.08878761024603,76.15090517787061,195.180310880829,190.49049152779722,187.2632217709938
149,137.09028569017175,90.03251466430349,76.11566865004009,195.16539233534053,190.5058861970779,187.273491107688
150,137.0288433134996,89.98020846520657,76.05093471747479,195.16888390981654,190.50817345843254,187.26088783083603
151,136.95879225218383,89.92184664725492,76.01272312951006,195.1750548475937,190.49115436680202,187.31997385987023
152,136.92621428872854,89.88673671772798,75.9670211419167,195.16603650282406,190.5009009009009,187.30679176585912
153,136.8850276406296,89.8540954551209,75.93469637506857,195.17372916958408,190.50815478691126,187.25088923120012
154,136.95769506688612,89.94857998902815,76.02198590538887,195.1658031088083,190.51530597955468,187.31268263081733
155,137.08952610035024,90.01896864582015,76.08585474954636,195.1840545208421,190.5088829762405,187.3086215749428
156,137.17403046799174,90.13294931847913,76.19207072625227,195.20687111982448,190.51097418662187,187.30813611539
157,137.23300417774402,90.22289741317466,76.21945815926067,195.2187928861504,190.503935023106,187.31688372310134
158,137.2328353800059,90.20110140524118,76.21521711609064,195.20296877188068,190.50680110161974,187.31442841805537
159,137.16947292906275,90.1417690002954,76.13364560914884,195.2161882089343,190.497988143584,187.30455118330767
160,137.22616786935055,90.237561716673,76.21247415284635,195.24411146898194,190.5006301638426,187.3342855809177
161,137.29062750559143,90.25245811706124,76.2266109634131,195.22317135788637,190.51098352238247,187.37442001587078
162,136.98539899565347,90.13031185382115,75.81297210617377,195.21912897353312,190.5539747000887,187.2860103626943
163,137.00371355023842,90.12944676541335,75.84322910073006,195.2353638612706,190.55207954068058,187.32156093917752
164,137.08608684643625,90.23667552854792,75.97425834493818,195.25144937683797,190.53001913830929,187.34325724688418
165,137.0696290669705,90.2191416635017,75.94142718487572,195.2617187135322,190.54365868459132,187.29463660551744
166,137.05321348693928,90.17755412077479,75.95267333417732,195.26498622975308,190.52842272324136,187.34264108668253
167,137.08193020213528,90.18964425876693,75.99130691648732,195.25058115109928,190.53975633664754,187.34156747420997
168,137.0829218888467,90.16647676921129,75.97700130818247,195.2425337254353,190.55026840311814,187.33105540773934
169,137.09359834578217,90.16672996581846,76.03580622019665,195.23604537179668,190.5479064556785,187.34807449936983
170,137.04757986242984,90.12037388698991,76.01185804110224,195.24955421742987,190.5429024879802,187.3537973206367
171,137.03667130860447,90.10402160611048,75.99698274043128,195.25509965924473,190.5472529524343,187.33505111328947
172,136.99223530404691,90.0605983879816,75.95284213191543,195.26462213508844,190.53952294263175,187.32836670867758
173,136.9814111490906,90.00945267333418,75.90254040595856,195.25945012369883,190.5404751902161,187.3576436540167
174,136.96590285690172,89.98936574249905,75.87188251677428,195.24852728376044,190.554245437147,187.3087989543948
175,136.95096425707897,89.94691311136431,75.87333839726547,195.27078373710498,190.5548802688699,187.36798767679596
176,136.92910494999367,89.92804996413048,75.84449508376588,195.26487420062548,190.5619007608645,187.36654063389815
177,136.93091952567835,89.94530953285226,75.85067730092416,195.24980628296692,190.57540027073705,187.3611258927321
178,136.9354981643246,89.90557876524454,75.82474574840697,195.27203472902954,190.55116463613874,187.37719273677823
179,136.92273283538,89.89933324893447,75.84673165379584,195.27671194510572,190.557914391075,187.36977080707652
180,136.73859560281892,89.69067814491285,75.91114909060218,195.19473463100405,190.59466928067965,187.304467161462
181,136.77153226146768,89.75773304637718,75.8529349706714,195.23207767352844,190.55467488213603,187.29307753349204
182,136.91391315356375,89.93619445499431,75.99615985145799,195.24125472622882,190.5480278205667,187.27956868785884
183,136.9058952610035,89.90068363083935,75.92798666497869,195.26957008822293,190.55666339915044,187.28469402044533
184,136.9604380301304,89.91509473773051,75.95528969911803,195.27112916024834,190.54195957615647,187.34314521775661
185,137.07937713634638,90.03403384394649,76.06739249694054,195.27211875087522,190.54167950333755,187.3677542827802
186,137.19901253323206,90.1688610372621,76.13546018483352,195.27488213602203,190.55691546468748,187.34131540867293
187,137.22768704899354,90.22009115077859,76.13902603705111,195.26018764878867,190.55450683844467,187.36861317275824
188,137.16189813056505,90.09594041439844,76.08982149639195,195.26251225318583,190.56233020585353,187.37321570274938
189,137.09340844832678,90.04118664809891,75.97423724522092,195.2676749288148,190.55347056901462,187.31528730803342
190,137.0094948727687,89.97254926783981,75.91855509136178,195.2625029174252,190.5575222891285,187.35853055127666
191,136.97974427142677,89.9435371566021,75.87859222686416,195.27600242729775,190.54585258833964,187.37453204499838
192,137.09469553107988,90.04004726336667,75.98082035700722,195.2818372776922,190.5536852915091,187.3382159361434
193,137.2243954931004,90.16360720766342,76.10018145756847,195.24075993091537,190.5632264388741,187.39999066423937
194,137.30788707431321,90.2365700299616,76.16544288306537,195.2532231713579,190.5793119544415,187.3735237828502
195,137.28282061020383,90.2321390893362,76.1256277165886,195.2834243569995,190.59139242869813,187.36602716706344
196,137.29628222981813,90.24456682280457,76.12765328944592,195.26880455585118,190.58874107267889,187.3809643840732
197,137.3251255433177,90.25214162130227,76.11952989829936,195.27258553890678,190.5811137562433,187.39843159221397
198,137.274275224712,90.1393847322446,75.89416381820483,195.15934276245156,190.51157167530224,187.26868319096297
199,137.35924378613328,90.24296324429253,75.97126218508672,195.1860430378565,190.49108901647762,187.3188535685945
200,137.45423471325483,90.31533527450732,76.09840908131831,195.20688045558512,190.48190262801663,187.30070484992766
201,137.3934886272524,90.2687259990716,76.03112208296409,195.22120151239324,190.48990337487746,187.2687765485693
202,137.33116006245515,90.26963328691396,76.01487530067097,195.2079914111002,190.50100359426784,187.29236801568408
203,137.27056167447356,90.22842553909777,75.96383508460987,195.21263128413386,190.49174251972178,187.31047005554777
204,137.21604000506395,90.18320884500147,75.93153141747901,195.20452784390608,190.50415908136117,187.29467394855996
205,137.12286365362704,90.12729459425243,75.87327509811368,195.2515147271624,190.51303738972132,187.2842645754563
206,137.2036544710301,90.17926319787315,75.97478583786977,195.26780562946365,190.53187695467489,187.327647855109
207,137.3307380681099,90.28130143056083,76.07036755707473,195.2743313261448,190.53265182280725,187.3463473836531
208,137.35232307887074,90.24551631008144,76.02871671519601,195.34057788358305,190.6123698828362,187.45596788498344
209,137.27995104865596,90.15535721821328,75.97430054437271,195.33739438920787,190.61320076553238,187.48191196377724
210,137.15696079672531,90.0337384479048,75.85190108452547,195.3201419035616,190.6063949960323,187.4343742706437
211,137.08849221420434,89.97130438452125,75.76553994176479,195.31674368669186,190.6029967791626,187.4307146524763
212,137.1147191627632,89.99175001054986,75.80592480060767,195.3250058348504,190.59083228306025,187.42796060309013
213,137.07623327847406,89.95294763050175,75.74692999113812,195.3186201745787,190.59679783410354,187.34961489987396
214,137.10446470017303,89.97128328480399,75.82364856310926,195.31277598842365,190.5924940484526,187.3662512253186
215,137.05061822171584,89.9271637760054,75.76340887032114,195.32578070298277,190.5801521728983,187.34598328898846
216,136.9761784192092,89.53660800945268,75.65945056336246,195.14378004947955,190.49036082714838,187.11614619801148
217,137.02392707937713,89.60452799932482,75.69382200278517,195.16633524716426,190.46914997899455,187.14672081407832
218,137.1320842300713,89.81653795839135,75.86325273241339,195.2620828081968,190.55883863137748,187.2250105027307
219,137.29668312444613,89.97668481242351,76.03213486939275,195.25495028707465,190.57163795920272,187.2081687905522
220,137.31672785584672,90.021036418112,76.03859138287547,195.27555431078747,190.57891985249498,187.24146944872334
221,137.31679115499853,90.04768536101616,76.04494239777188,195.27908322830604,190.57384119871168,187.25819913177426
222,137.35278727265054,90.0921213655737,76.0906654850825,195.2785324184288,190.57749148111841,187.25014237034964
223,137.31544077309363,90.06047178967802,76.08439886905515,195.28516080847686,190.56196611118892,187.26608784950753
224,137.32734101363042,90.06285605772882,76.0649660294552,195.2755076319843,190.57432665826448,187.2625962750315
225,137.403215596911,90.16953622821454,76.12035278727265,195.27779489333892,190.57139522942632,187.2637632451104
226,137.40587416128625,90.19743005443728,76.14801451660547,195.27347243616674,190.5616580310881,187.28295756896793
227,137.4902097311896,90.2944887538507,76.20513145123856,195.27806563039724,190.57077906922467,187.2874200625496
228,137.38755960670127,90.23988268557201,76.1227159556062,195.2783550389768,190.5665219623769,187.29665312981376
229,137.30820357007215,90.20371777018188,76.00858758492636,195.27705736824907,190.55338654716894,187.3067544228166
230,137.2612144997257,90.16246782293118,75.99468287124952,195.27642253652616,190.5558045091724,187.30925640666572
231,137.2098788876229,90.15987255770773,75.92777566780605,195.2718106707744,190.56269430051813,187.31136628856837
232,137.26043381018695,90.1900662531122,75.95425581297211,195.26512626616253,190.57149792279327,187.35820379965458
233,137.28794784149892,90.21563911043592,75.98347892138246,195.26723614806517,190.59311020865425,187.35921206180274
234,137.16246782293118,90.21971135586783,75.89823606363674,195.16618587499417,190.5412220510666,187.30670774401344
235,137.19426509684772,90.26340887032114,75.90057813225303,195.16768893245577,190.54064323390747,187.2933669420716
236,137.25570747351986,90.28596446807613,75.97695910874795,195.18312094477898,190.53896279699387,187.32644354198757
237,137.37890872262312,90.45972063974342,76.14647423724522,195.18094571255193,190.54054987630118,187.276375857723
238,137.42022196902562,90.53781069333671,76.20532134869393,195.21730850021007,190.5417541894226,187.3449096765159
239,137.49599105371988,90.57901844115288,76.24507321601891,195.2144704289782,190.55020305279373,187.32239182187368
240,137.3625353420264,90.41496813942693,76.10005485926489,195.22207907389256,190.5484852728376,187.3089763338468
241,137.38909988606153,90.36973034561336,76.10478119593198,195.2242636418802,190.54499369836157,187.3412780656304
242,137.26269147993418,90.24764738152508,76.0388656791999,195.22775521635626,190.55135135135134,187.33652616346916
243,137.21975355530236,90.21899396548086,75.99430307633878,195.1966671334547,190.57425197217944,187.32631284133876
244,137.33805967000043,90.32930328733595,76.13231632696122,195.2190356159268,190.59381972646221,187.39763805256032
245,137.325948432291,90.30560830484872,76.10775625606617,195.23000513466835,190.58681790598888,187.40931708910983
246,137.27406422753936,90.23325737435118,76.06089378402329,195.2456051906829,190.58777015357327,187.3836717546562
247,137.26222728615437,90.18778748364772,75.98079925728996,195.2592354012043,190.61721514260375,187.42164029314287
248,137.20941469384312,90.13225302780943,75.86515170696713,195.24913410820147,190.6297810764132,187.4022219110302
249,137.18145756846857,90.10950753259907,75.82354306452294,195.27238948793354,190.62228446062642,187.38955328385381
250,137.1871544921298,90.11714563024856,75.81565177026629,195.2517854642207,190.6136862250852,187.44621201512393
251,137.20648183314344,90.14216989492341,75.88169388530194,195.27227745880595,190.63070531671568,187.50049946319376
252,136.95429801240664,89.87217791281597,75.77376883149766,195.13400550809877,190.5969658777949,187.2896139662979
253,137.00356585221758,89.99297379415115,75.80478541587543,195.18905848854035,190.5439854362134,187.25592120618026
254,137.045512090138,90.01259653120648,75.81090433388192,195.18999206460347,190.51136628856835,187.2596181673902
255,137.01291302696544,89.98022956492383,75.72981812043719,195.17785557578304,190.5193016851048,187.2706717079774
256,137.0381060893784,89.9872346710554,75.7569101574039,195.19018811557672,190.53618074032582,187.32030994725295
257,137.10914883740557,90.03114318268135,75.75547537662996,195.20233394015779,190.55148205200018,187.33955094991364
258,137.24384943241762,90.13984892602438,75.88918428493058,195.1841198711665,190.5478877841572,187.29374037249684
259,137.27294594252436,90.19958222559818,75.96145081655906,195.1873687158661,190.5252485646268,187.32240115763432
260,137.29090180191585,90.20595434021185,76.01012786428662,195.1802735377865,190.50865891798534,187.29319889838024
261,137.2675233151876,90.19356880617799,75.9592142465291,195.1897960136302,190.51523129346964,187.2367735611259
262,137.3023589483901,90.19453939317214,75.9623581044014,195.19575222891285,190.51237455071652,187.26726415534705
263,137.30081866902984,90.20717812381314,75.94492973794151,195.1843626009429,190.5174718760211,187.3239882369416
264,137.31723424906107,90.20110140524118,75.94657551588809,195.19103766979416,190.52213975633666,187.29404845259768
265,137.33185635312486,90.2127906486053,75.93832552643795,195.18914251038603,190.53258647248285,187.3125239228866
266,137.3612693589906,90.23165379583914,75.95047896358189,195.19909443121878,190.52118750875226,187.32550063016384
267,137.35738701101405,90.24180275984301,75.94944507743597,195.19700322083742,190.5335573915885,187.28916584978762
268,137.37177701818797,90.26912689369962,75.98212853947757,195.18763945292443,190.5339214862531,187.30709984595995
269,137.37867662573322,90.29256867957969,75.98335232307888,195.21380758997338,190.52121551603418,187.28375110862157
270,137.38390935561463,90.3670295818036,75.8629573363717,195.1589880035476,190.54400410773468,187.16789431918966
271,137.5037346499557,90.45336962484703,76.00806009199476,195.17281426504223,190.51435373197032,187.24417681930635
272,137.57178123813142,90.54871924716208,76.0820357007216,195.17161928768147,190.5219810484059,187.24639873033655
273,137.541355445837,90.57374351183694,76.04411950879859,195.18346636792234,190.53979367969006,187.2301078280353
274,137.51303962526902,90.55357218213275,76.03437143942271,195.20088689725995,190.52639686318443,187.24523176025767
275,137.50339705447948,90.55023842680508,76.00010549858632,195.18862904355132,190.5374690752929,187.25371796667133
